,word,freq,pos
4861,дискуссионный,2244,ADJF
4862,языческий,2244,ADJF
4863,авторство,2244,NOUN
4864,сегментный,2244,ADJF
4865,регулировать,2243,INFN
4866,Цивьян??,2243,
4867,инфра,2243,NOUN
4868,автобиографический,2242,ADJF
4869,царский,2242,ADJF
4870,употребительность,2239,NOUN
4871,математика,2238,NOUN
4872,живопись,2236,NOUN
4873,выясняться,2236,INFN
4874,глядеть,2235,INFN
4875,ха,2233,INTJ
4876,Бельчиков??,2233,
4877,манипулирование,2233,NOUN
4878,банк,2231,NOUN
4879,Красавский??,2231,
4880,бал,2230,NOUN
4881,столкновение,2230,NOUN
4882,курсовой,2229,ADJF
4883,макс,2229,NOUN
4884,площадь,2226,NOUN
4885,приятный,2226,ADJF
4886,конвенциональный,2226,ADJF
4887,пермяков,2226,NOUN
4888,Лингвокультурный??,2226,
4889,юрий,2225,NOUN
4890,юмористический,2224,ADJF
4891,исполнитель,2223,NOUN
4892,каган,2223,NOUN
4893,китап??,2223,
4894,куликов,2222,NOUN
4895,гендер,2222,NOUN
4896,непрерывный,2221,ADJF
4897,неоднозначный,2221,ADJF
4898,параграф,2221,NOUN
4899,текстообразования??,2221,
4900,платье,2220,NOUN
4901,хронотоп,2220,NOUN
4902,материя,2219,NOUN
4903,лексикализация,2219,NOUN
4904,морфонологический,2219,ADJF
4905,СС??,2219,
4906,наполнять,2218,INFN
4907,драматургический,2218,ADJF
4908,Скребнев??,2218,
4909,норман,2215,NOUN
4910,слабо,2214,ADVB
4911,овца,2214,NOUN
4912,навои,2214,NOUN
4913,разрушать,2211,INFN
4914,филос??,2210,
4915,обрабатывать,2209,INFN
4916,энгельс,2209,NOUN
4917,темпоральной??,2208,
4918,похвала,2206,NOUN
4919,изба,2206,NOUN
4920,мешать,2206,INFN
4921,шрифт,2206,NOUN
4922,блюдо,2206,NOUN
4923,ке??,2205,
4924,удар,2204,NOUN
4925,умственный,2204,ADJF
4926,субстратный,2204,ADJF
4927,орфоэпический,2201,ADJF
4928,приблизительно,2201,ADVB
4929,подвижный,2198,ADJF
4930,приоритетный,2197,ADJF
4931,противник,2196,NOUN
4932,филиал,2196,NOUN
4933,директивный,2195,ADJF
4934,бердяев,2193,NOUN
4935,заря,2192,NOUN
4936,общетеоретический,2192,ADJF
4937,постпозиция,2191,NOUN
4938,изъяснительный,2190,ADJF
4939,бес,2188,NOUN
4940,округ,2187,NOUN
4941,пересекаться,2187,INFN
4942,матрица,2187,NOUN
4943,жаргонизм,2186,NOUN
4944,голуб,2186,NOUN
4945,инновационный,2186,ADJF
4946,русски,2184,ADVB
4947,сентенциальный,2184,ADJF
4948,стыд,2183,NOUN
4949,каз??,2183,
4950,алматы,2182,NOUN
4951,календарный,2182,ADJF
4952,креативный,2180,ADJF
4953,ИТДГК??,2180,
4954,новостной,2179,ADJF
4955,обслуживать,2177,INFN
4956,исаченко,2175,NOUN
4957,вена,2174,NOUN
4958,опасный,2173,ADJF
4959,пояснять,2172,INFN
4960,близкородственный,2172,ADJF
4961,нач??,2172,
4962,зн??,2171,
4963,динамичный,2171,ADJF
4964,вырастать,2170,INFN
4965,звучащий,2169,ADJF
4966,сорок,2169,NUMR
4967,исключительный,2168,ADJF
4968,разбивать,2166,INFN
4969,заканчиваться,2166,INFN
4970,коллекция,2166,NOUN
4971,немаркированный,2165,ADJF
4972,че,2163,NOUN
4973,неоднородность,2163,NOUN
4974,текстология,2163,NOUN
4975,постмодернизм,2163,NOUN
4976,поп,2162,NOUN
4977,лишний,2161,ADJF
4978,корпоративный,2160,ADJF
4979,масло,2159,NOUN
4980,смещение,2159,NOUN
4981,разносистемных??,2159,
4982,пограничный,2158,ADJF
4983,запятая,2157,NOUN
4984,прочее,2157,NPRO
4985,оперировать,2157,INFN
4986,ипать,2157,INFN
4987,гибридный,2157,ADJF
4988,волошин,2157,NOUN
4989,конструкт,2156,NOUN
4990,Грайс??,2156,
4991,бабкин,2155,NOUN
4992,лингвокультурной??,2155,
4993,краска,2154,NOUN
4994,деревянный,2154,ADJF
4995,ссылаться,2153,INFN
4996,ненормативный,2153,ADJF
4997,задний,2151,ADJF
4998,Ъ??,2151,
4999,Серио??,2151,
5000,совр??,2150,
5001,киров,2149,NOUN
5002,удивительный,2148,ADJF
5003,фонетико,2147,NOUN
5004,углубление,2146,NOUN
5005,рубинштейн,2146,NOUN
5006,вкрапление,2145,NOUN
5007,диатез,2144,NOUN
5008,выстраивать,2144,INFN
5009,исслед??,2144,
5010,развернутый,2143,PRTF
5011,Уорф??,2143,
5012,вселенная,2141,NOUN
5013,пародия,2140,NOUN
5014,вспоминать,2140,INFN
5015,неодинаковый,2139,ADJF
5016,превращать,2139,INFN
5017,распоряжение,2139,NOUN
5018,цитация,2139,NOUN
5019,титул,2137,NOUN
5020,холод,2136,NOUN
5021,ЛИБРОКОМ??,2136,
5022,продавать,2135,INFN
5023,взаимопонимание,2135,NOUN
5024,агульский,2134,ADJF
5025,парадоксальный,2133,ADJF
5026,симонов,2133,NOUN
5027,господь,2132,NOUN
5028,достоверный,2132,ADJF
5029,завершенность,2132,NOUN
5030,наименее,2132,ADVB
5031,ФН??,2132,
5032,завод,2131,NOUN
5033,ля,2131,NOUN
5034,усечение,2131,NOUN
5035,билингва,2130,NOUN
5036,як,2129,NOUN
5037,подбор,2127,NOUN
5038,категоризация??,2127,
5039,творить,2126,INFN
5040,специализация,2125,NOUN
5041,препятствовать,2125,INFN
5042,сводный,2125,ADJF
5043,вещественный,2123,ADJF
5044,ский??,2122,
5045,литературовед,2122,NOUN
5046,ярославский,2122,ADJF
5047,охват,2121,NOUN
5048,пейзаж,2121,NOUN
5049,Немченко??,2120,
5050,ощущать,2118,INFN
5051,Зиндер??,2117,
5052,гусейнов,2117,NOUN
5053,покой,2116,NOUN
5054,профессионализм,2116,NOUN
5055,связочный,2116,ADJF
5056,будаев,2116,NOUN
5057,плоскость,2115,NOUN
5058,иисус,2115,NOUN
5059,являть,2112,INFN
5060,потребитель,2110,NOUN
5061,ведомость,2107,NOUN
5062,тест,2107,NOUN
5063,пк,2107,NOUN
5064,убедительно,2106,ADVB
5065,выпадение,2105,NOUN
5066,пробел,2104,NOUN
5067,воин,2104,NOUN
5068,искусствоведение,2103,NOUN
5069,мальцев,2103,NOUN
5070,нанайский,2102,ADJF
5071,грачев,2102,NOUN
5072,Норинт??,2102,
5073,предшественник,2101,NOUN
5074,газ,2101,NOUN
5075,яко,2100,CONJ
5076,вытеснять,2100,INFN
5077,преемственность,2099,NOUN
5078,количественно,2099,ADVB
5079,тарлан,2099,NOUN
5080,успевать,2097,INFN
5081,чуждый,2097,ADJF
5082,обилие,2096,NOUN
5083,игорев,2095,NOUN
5084,омский,2095,ADJF
5085,идейно,2093,ADVB
5086,общаться,2093,INFN
5087,мокшанский,2092,ADJF
5088,глупый,2090,ADJF
5089,облегчать,2090,INFN
5090,парной,2090,ADJF
5091,мировоззренческий,2088,ADJF
5092,ясность,2087,NOUN
5093,сосредотачивать,2087,INFN
5094,восходящий,2087,ADJF
5095,фигурировать,2086,INFN
5096,леви,2085,NOUN
5097,Соч??,2085,
5098,миллион,2083,NOUN
5099,установленный,2082,ADJF
5100,пиотровский,2081,NOUN
5101,редактирование,2081,NOUN
5102,бык,2080,NOUN
5103,приемлемый,2080,ADJF
5104,отождествление,2080,NOUN
5105,стратегический,2080,ADJF
5106,немногочисленный,2080,ADJF
5107,котелов,2080,NOUN
5108,костромской,2079,ADJF
5109,бурить,2078,INFN
5110,кубанский,2078,ADJF
5111,интеракции??,2078,
5112,течь,2077,NOUN
5113,каменский,2077,NOUN
5114,божество,2076,NOUN
5115,лодка,2075,NOUN
5116,буланин,2074,NOUN
5117,общерусский,2073,ADJF
5118,углубленный,2072,ADJF
5119,морфологически,2072,ADVB
5120,ник,2071,NOUN
5121,двенадцать,2070,NUMR
5122,синергетика,2070,NOUN
5123,протяженность,2069,NOUN
5124,совместно,2068,ADVB
5125,мудрый,2068,ADJF
5126,иды,2068,NOUN
5127,теоретико??,2067,
5128,перевести,2066,INFN
5129,григорий,2066,NOUN
5130,ток,2066,NOUN
5131,пермяцкий,2066,ADJF
5132,тартуский,2066,ADJF
5133,Тынянов??,2065,
5134,юлия,2065,NOUN
5135,малов,2064,NOUN
5136,горизонтальный,2064,ADJF
5137,обусловливаться,2062,INFN
5138,км,2062,NOUN
5139,античность,2062,NOUN
5140,дистанция,2061,NOUN
5141,цит??,2061,
5142,каменская,2061,NOUN
5143,латынь,2060,NOUN
5144,задаваться,2060,INFN
5145,градуальный,2060,ADJF
5146,хранить,2058,INFN
5147,архивный,2058,ADJF
5148,реализм,2057,NOUN
5149,профиль,2057,NOUN
5150,тяготеть,2057,INFN
5151,Закиев??,2057,
5152,кондаков,2057,NOUN
5153,упрощение,2056,NOUN
5154,влечь,2055,INFN
5155,именоваться,2054,INFN
5156,юрист,2054,NOUN
5157,кызыл,2053,NOUN
5158,ского??,2052,
5159,прометей,2052,NOUN
5160,минея,2051,NOUN
5161,яя,2051,
5162,кодификация,2051,NOUN
5163,предъявлять,2050,INFN
5164,инд,2050,NOUN
5165,однажды,2049,ADVB
5166,полемика,2047,NOUN
5167,ро,2046,
5168,дифтонг,2046,NOUN
5169,пауль,2046,NOUN
5170,федор,2045,NOUN
5171,герменевтический,2045,ADJF
5172,ульяновск,2044,NOUN
5173,алиев,2043,NOUN
5174,одновременность,2042,NOUN
5175,чистота,2041,NOUN
5176,сугубо,2041,ADVB
5177,хомяков,2041,NOUN
5178,ГУ??,2041,
5179,изречение,2040,NOUN
5180,дружеский,2040,ADJF
5181,изолированный,2040,PRTF
5182,смеяться,2036,INFN
5183,кричать,2036,INFN
5184,икона,2036,NOUN
5185,ор,2036,NOUN
5186,кустов,2035,NOUN
5187,распределять,2034,INFN
5188,ручей,2033,NOUN
5189,грек,2032,NOUN
5190,книжка,2031,NOUN
5191,азербайджан,2031,NOUN
5192,гридин,2029,NOUN
5193,производственный,2028,ADJF
5194,отсылать,2027,INFN
5195,автомобиль,2027,NOUN
5196,Сл??,2027,
5197,скажем,2026,CONJ
5198,абакан,2026,NOUN
5199,андийский,2026,ADJF
5200,напечатать,2025,INFN
5201,датив,2025,GRND
5202,якут,2024,NOUN
5203,морально,2024,ADVB
5204,василевич,2024,NOUN
5205,клуб,2023,NOUN
5206,подверженный,2022,ADJF
5207,шорский,2022,ADJF
5208,чат,2022,NOUN
5209,внедрение,2021,NOUN
5210,живов,2021,NOUN
5211,увеличивать,2020,INFN
5212,булгарский,2019,ADJF
5213,митрополит,2019,NOUN
5214,завершаться,2018,INFN
5215,постижение,2018,NOUN
5216,иосиф,2018,NOUN
5217,применимый,2017,ADJF
5218,равно,2017,CONJ
5219,РГ??,2017,
5220,отдельность,2015,NOUN
5221,разрыв,2015,NOUN
5222,освещаться,2015,INFN
5223,людмила,2015,NOUN
5224,кетский,2014,NOUN
5225,консонантный,2014,ADJF
5226,берков,2012,NOUN
5227,паршин,2011,NOUN
5228,нравиться,2010,INFN
5229,поселок,2010,NOUN
5230,фантастический,2009,ADJF
5231,кратко,2009,ADVB
5232,имперфективный,2009,ADJF
5233,кавычка,2008,NOUN
5234,нужда,2008,NOUN
5235,милославский,2008,ADJF
5236,Брандес??,2007,
5237,танец,2006,NOUN
5238,опущение,2006,NOUN
5239,реагировать,2006,INFN
5240,отечество,2005,NOUN
5241,окончательно,2004,ADVB
5242,губной,2004,ADJF
5243,команда,2003,NOUN
5244,затруднение,2003,NOUN
5245,чиновник,2001,NOUN
5246,ослабление,2000,NOUN
5247,назаров,2000,NOUN
5248,стилизация,2000,NOUN
5249,Терминоведение??,2000,
5250,сельскохозяйственный,1998,ADJF
5251,связной,1998,ADJF
5252,модификатор,1998,NOUN
5253,крепость,1997,NOUN
5254,суффиксация,1996,NOUN
5255,красноярский,1996,ADJF
5256,Отд??,1996,
5257,гегель,1996,NOUN
5258,лишенный,1995,ADJF
5259,дым,1993,NOUN
5260,всемирный,1993,ADJF
5261,долгота,1992,NOUN
5262,РЖ??,1992,
5263,псков,1991,NOUN
5264,непонимание,1991,NOUN
5265,безопасность,1989,NOUN
5266,ПГЛУ??,1989,
5267,вынести,1987,INFN
5268,сечь,1987,INFN
5269,съедать,1986,INFN
5270,наложение,1986,NOUN
5271,ло??,1986,
5272,неопределенно,1984,ADVB
5273,лексически,1984,NOUN
5274,консонантизм,1982,NOUN
5275,Флоренский??,1982,
5276,Хайдеггер??,1982,
5277,достойный,1981,ADJF
5278,новелла,1981,NOUN
5279,неверный,1977,ADJF
5280,доминирование,1977,NOUN
5281,распространенность,1976,NOUN
5282,лингвокультур??,1976,
5283,Капанадзе??,1975,
5284,свое,1974,ADJF
5285,оценочность??,1974,
5286,стимулировать,1972,INFN
5287,творение,1972,NOUN
5288,конкуренция,1972,NOUN
5289,аверинцев,1972,NOUN
5290,морфонология,1972,NOUN
5291,ирреальный,1971,ADJF
5292,теленец??,1970,
5293,рубль,1969,NOUN
5294,притча,1969,NOUN
5295,устав,1969,GRND
5296,весть,1969,VERB
5297,коэффициент,1969,NOUN
5298,проживание,1968,NOUN
5299,распространитель,1968,NOUN
5300,Ильенко??,1968,
5301,забота,1967,NOUN
5302,узы,1967,NOUN
5303,изделие,1965,NOUN
5304,брюсов,1965,NOUN
5305,повторяемость,1964,NOUN
5306,отрицательно,1964,ADVB
5307,нацеливать,1964,INFN
5308,отдых,1964,NOUN
5309,черкесск,1964,NOUN
5310,билингвов??,1964,
5311,Ройзензон??,1964,
5312,кошка,1963,NOUN
5313,облако,1962,NOUN
5314,намек,1961,NOUN
5315,ударять,1961,INFN
